p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality_name,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season
leroyfer,2014,74,603,2466.0,29,29,9873.0,123,1990-01-05,188.0,81.625,Netherlands,Medium/Medium,70.625,81.25,75.5,Midfielder,24,2598.0,29.0,89.58620689655173,58.0,29.0,23.09444318696243,3.0,3.0,1.0,603.0,58.0
leroyfer,2017,188,603,1474.0,20,24,9873.0,123,1990-01-05,188.0,81.625,Netherlands,Medium/Medium,70.625,81.25,75.5,Midfielder,27,5064.0,58.0,87.3103448275862,66.0,29.0,23.09444318696243,3.0,3.0,1.0,1206.0,74.0
lewiscook,2016,92,610,456.0,6,9,5031.0,75,1997-02-03,174.75,69.125,England,Medium/Medium,71.375,67.875,72.125,Midfielder,19,,,,,,22.636056823461267,3.0,3.0,,,
lewiscook,2018,282,610,771.0,13,15,5031.0,75,1997-02-03,174.75,69.125,England,Medium/Medium,71.375,67.875,72.125,Midfielder,21,456.0,6.0,76.0,92.0,6.0,22.636056823461267,3.0,3.0,1.0,610.0,92.0
lewisdunk,2018,26,78,3345.0,36,36,13496.0,143,1991-11-21,192.0,88.0,England,High/Medium,51.875,76.125,74.625,Defender,27,,,,,,23.87152777777778,3.5,1.0,,,
liamcooper,2020,57,234,2352.0,25,26,2486.0,27,1991-08-30,186.125,74.125,Scotland,Medium/High,54.875,74.375,70.75,Defender,29,,,,,,21.397118154579744,3.5,1.0,,,
liamrosenior,2014,78,78,631.0,13,28,11434.0,141,1984-07-09,178.0,77.0,England,Medium/Medium,75.75,68.0,70.25,Defender,30,,,,,,24.302487059714682,3.0,1.0,,,
lloydisgrove,2014,40,125,13.0,1,7,13.0,1,1993-01-12,175.0,72.0,Wales,Medium/Medium,85.28571428571429,58.285714285714285,65.71428571428571,Midfielder,21,,,,,,23.510204081632654,3.0,3.0,,,
lloydkelly,2019,269,401,678.0,8,14,678.0,8,1998-10-01,187.33333333333334,72.0,England,Medium/Medium,76.83333333333333,65.16666666666667,63.833333333333336,Defender,21,,,,,,20.5164574916731,3.0,1.0,,,
loriskarius,2016,42,138,950.0,10,35,2755.0,29,1993-06-22,189.25,84.0,Germany,Medium/Medium,,,77.75,Goalkeeper,23,,,,,,23.45349176073948,3.0,0.0,,,
loriskarius,2017,14,138,1805.0,19,38,2755.0,29,1993-06-22,189.25,84.0,Germany,Medium/Medium,,,77.75,Goalkeeper,24,950.0,10.0,95.0,42.0,10.0,23.45349176073948,3.0,0.0,1.0,138.0,42.0
loriskarius,2018,5,138,0.0,0,1,2755.0,29,1993-06-22,189.25,84.0,Germany,Medium/Medium,,,77.75,Goalkeeper,25,2755.0,29.0,95.0,28.0,14.5,23.45349176073948,3.0,0.0,0.0,276.0,14.0
lovrekalinic,2019,235,650,0.0,0,1,0.0,0,1990-04-03,201.0,98.4,Croatia,Medium/Medium,,,75.4,Goalkeeper,29,,,,,,24.355832776416435,3.0,0.0,,,
lucasdigne,2018,20,261,3155.0,35,36,9190.0,100,1993-07-20,178.0,74.0,France,High/Medium,78.25,74.125,79.875,Defender,25,,,,,,23.355636914530994,3.5,1.0,,,
lucasdigne,2019,33,261,3185.0,35,36,9190.0,100,1993-07-20,178.0,74.0,France,High/Medium,78.25,74.125,79.875,Defender,26,3155.0,35.0,90.14285714285714,20.0,35.0,23.355636914530994,3.5,1.0,0.0,261.0,20.0
lucasdigne,2020,46,261,2850.0,30,30,9190.0,100,1993-07-20,178.0,74.0,France,High/Medium,78.25,74.125,79.875,Defender,27,6340.0,70.0,90.57142857142857,26.5,35.0,23.355636914530994,3.5,1.0,1.0,522.0,33.0
lucastorreira,2018,12,190,2530.0,34,34,4138.0,63,1996-02-11,167.28571428571428,63.0,Uruguay,Medium/High,75.14285714285714,70.57142857142857,75.14285714285714,Midfielder,22,,,,,,22.5124540471004,3.5,3.0,,,
lucastorreira,2019,127,190,1608.0,29,33,4138.0,63,1996-02-11,167.28571428571428,63.0,Uruguay,Medium/High,75.14285714285714,70.57142857142857,75.14285714285714,Midfielder,23,2530.0,34.0,74.41176470588235,12.0,34.0,22.5124540471004,3.5,3.0,0.0,190.0,12.0
lucianonarsingh,2016,27,318,460.0,13,15,1147.0,31,1990-09-13,176.42857142857142,73.85714285714286,Netherlands,Medium/Low,91.42857142857143,57.285714285714285,74.42857142857143,Midfielder,26,,,,,,23.727646740644825,2.5,3.0,,,
lukamilivojevic,2017,2,88,3246.0,36,37,13276.0,150,1991-04-07,186.0,80.0,Serbia,Medium/High,57.25,80.0,76.125,Midfielder,26,,,,,,23.12406058503873,3.5,3.0,,,
lukamilivojevic,2019,8,88,2649.0,31,32,13276.0,150,1991-04-07,186.0,80.0,Serbia,Medium/High,57.25,80.0,76.125,Midfielder,28,3246.0,36.0,90.16666666666667,2.0,36.0,23.12406058503873,3.5,3.0,0.0,88.0,2.0
lukamilivojevic,2020,23,88,2489.0,31,32,13276.0,150,1991-04-07,186.0,80.0,Serbia,Medium/High,57.25,80.0,76.125,Midfielder,29,5895.0,67.0,87.98507462686567,5.0,33.5,23.12406058503873,3.5,3.0,0.0,176.0,8.0
lukaszfabianski,2009,70,554,380.0,4,26,26260.0,279,1985-04-18,190.0,83.0,Poland,Medium/Medium,,,79.75,Goalkeeper,24,,,,,,22.991689750692522,3.0,0.0,,,
lukaszfabianski,2010,151,554,1330.0,14,21,26260.0,279,1985-04-18,190.0,83.0,Poland,Medium/Medium,,,79.75,Goalkeeper,25,380.0,4.0,95.0,70.0,4.0,22.991689750692522,3.0,0.0,1.0,554.0,70.0
lukaszfabianski,2011,37,554,0.0,0,30,26260.0,279,1985-04-18,190.0,83.0,Poland,Medium/Medium,,,79.75,Goalkeeper,26,1710.0,18.0,95.0,110.5,9.0,22.991689750692522,3.0,0.0,1.0,1108.0,151.0
lukaszfabianski,2012,158,554,380.0,4,6,26260.0,279,1985-04-18,190.0,83.0,Poland,Medium/Medium,,,79.75,Goalkeeper,27,1710.0,18.0,95.0,86.0,6.0,22.991689750692522,3.0,0.0,1.0,1662.0,37.0
lukaszfabianski,2018,3,554,3610.0,38,38,26260.0,279,1985-04-18,190.0,83.0,Poland,Medium/Medium,,,79.75,Goalkeeper,33,2090.0,22.0,95.0,104.0,5.5,22.991689750692522,3.0,0.0,1.0,2216.0,158.0
lukaszfabianski,2019,112,554,2234.0,25,25,26260.0,279,1985-04-18,190.0,83.0,Poland,Medium/Medium,,,79.75,Goalkeeper,34,5700.0,60.0,95.0,83.8,12.0,22.991689750692522,3.0,0.0,0.0,2770.0,3.0
lukaszfabianski,2020,23,554,3325.0,35,35,26260.0,279,1985-04-18,190.0,83.0,Poland,Medium/Medium,,,79.75,Goalkeeper,35,7934.0,85.0,93.34117647058824,88.5,14.166666666666666,22.991689750692522,3.0,0.0,1.0,3324.0,112.0
lukeshaw,2012,17,899,2043.0,25,28,15750.0,188,1995-07-12,183.0,75.0,England,High/Medium,81.75,76.375,79.625,Defender,17,,,,,,22.395413419331717,3.5,1.0,,,
lukeshaw,2014,121,899,1172.0,16,18,15750.0,188,1995-07-12,183.0,75.0,England,High/Medium,81.75,76.375,79.625,Defender,19,2043.0,25.0,81.72,17.0,25.0,22.395413419331717,3.5,1.0,0.0,899.0,17.0
lukeshaw,2015,288,899,475.0,5,5,15750.0,188,1995-07-12,183.0,75.0,England,High/Medium,81.75,76.375,79.625,Defender,20,3215.0,41.0,78.41463414634147,69.0,20.5,22.395413419331717,3.5,1.0,1.0,1798.0,121.0
lukeshaw,2016,176,899,719.0,11,15,15750.0,188,1995-07-12,183.0,75.0,England,High/Medium,81.75,76.375,79.625,Defender,21,3690.0,46.0,80.21739130434783,142.0,15.333333333333334,22.395413419331717,3.5,1.0,1.0,2697.0,288.0
lukeshaw,2018,53,899,2732.0,29,29,15750.0,188,1995-07-12,183.0,75.0,England,High/Medium,81.75,76.375,79.625,Defender,23,4409.0,57.0,77.35087719298245,150.5,14.25,22.395413419331717,3.5,1.0,1.0,3596.0,176.0
lukeshaw,2019,84,899,1829.0,24,24,15750.0,188,1995-07-12,183.0,75.0,England,High/Medium,81.75,76.375,79.625,Defender,24,7141.0,86.0,83.03488372093024,131.0,17.2,22.395413419331717,3.5,1.0,1.0,4495.0,53.0
lukeshaw,2020,89,899,2800.0,32,34,15750.0,188,1995-07-12,183.0,75.0,England,High/Medium,81.75,76.375,79.625,Defender,25,8970.0,110.0,81.54545454545455,123.16666666666667,18.333333333333332,22.395413419331717,3.5,1.0,1.0,5394.0,84.0
lyndengooch,2015,72,134,0.0,0,1,398.0,11,1995-12-24,173.0,69.0,United States,Medium/Medium,77.625,64.625,65.25,Midfielder,20,,,,,,23.054562464499313,3.0,3.0,,,
lyndengooch,2016,62,134,398.0,11,19,398.0,11,1995-12-24,173.0,69.0,United States,Medium/Medium,77.625,64.625,65.25,Midfielder,21,0.0,0.0,,72.0,0.0,23.054562464499313,3.0,3.0,1.0,134.0,72.0
lysmousset,2018,4,272,451.0,23,34,3085.0,98,1996-02-08,184.25,80.25,France,Medium/Medium,80.0,61.375,67.75,Forward,22,,,,,,23.63905156590306,3.0,2.0,,,
lysmousset,2019,14,272,1327.0,30,33,3085.0,98,1996-02-08,184.25,80.25,France,Medium/Medium,80.0,61.375,67.75,Forward,23,451.0,23.0,19.608695652173914,4.0,23.0,23.63905156590306,3.0,2.0,0.0,272.0,4.0
lysmousset,2020,116,272,334.0,11,19,3085.0,98,1996-02-08,184.25,80.25,France,Medium/Medium,80.0,61.375,67.75,Forward,24,1778.0,53.0,33.54716981132076,9.0,26.5,23.63905156590306,3.0,2.0,0.0,544.0,14.0
maartenstekelenburg,2013,50,723,1767.0,19,26,5156.0,55,1982-09-22,197.0,92.0,Netherlands,Medium/Medium,,,74.875,Goalkeeper,31,,,,,,23.70584142853462,3.0,0.0,,,
maartenstekelenburg,2016,30,723,1774.0,19,32,5156.0,55,1982-09-22,197.0,92.0,Netherlands,Medium/Medium,,,74.875,Goalkeeper,34,1767.0,19.0,93.0,50.0,19.0,23.70584142853462,3.0,0.0,1.0,723.0,50.0
maartenstekelenburg,2017,208,723,0.0,0,8,5156.0,55,1982-09-22,197.0,92.0,Netherlands,Medium/Medium,,,74.875,Goalkeeper,35,3541.0,38.0,93.1842105263158,40.0,19.0,23.70584142853462,3.0,0.0,1.0,1446.0,30.0
mamadousakho,2013,59,1154,1553.0,18,26,11275.0,128,1990-02-13,187.0,83.0,France,Medium/High,57.375,82.75,79.375,Defender,23,,,,,,23.735308416025617,3.5,1.0,,,
mamadousakho,2014,137,1154,1498.0,16,18,11275.0,128,1990-02-13,187.0,83.0,France,Medium/High,57.375,82.75,79.375,Defender,24,1553.0,18.0,86.27777777777777,59.0,18.0,23.735308416025617,3.5,1.0,1.0,1154.0,59.0
mamadousakho,2015,45,1154,1955.0,22,25,11275.0,128,1990-02-13,187.0,83.0,France,Medium/High,57.375,82.75,79.375,Defender,25,3051.0,34.0,89.73529411764706,98.0,17.0,23.735308416025617,3.5,1.0,1.0,2308.0,137.0
mamadousakho,2016,187,1154,722.0,8,10,11275.0,128,1990-02-13,187.0,83.0,France,Medium/High,57.375,82.75,79.375,Defender,26,5006.0,56.0,89.39285714285714,80.33333333333333,18.666666666666668,23.735308416025617,3.5,1.0,1.0,3462.0,45.0
mamadousakho,2017,50,1154,1643.0,19,21,11275.0,128,1990-02-13,187.0,83.0,France,Medium/High,57.375,82.75,79.375,Defender,27,5728.0,64.0,89.5,107.0,16.0,23.735308416025617,3.5,1.0,1.0,4616.0,187.0
mamadousakho,2018,191,1154,2547.0,27,27,11275.0,128,1990-02-13,187.0,83.0,France,Medium/High,57.375,82.75,79.375,Defender,28,7371.0,83.0,88.80722891566265,95.6,16.6,23.735308416025617,3.5,1.0,1.0,5770.0,50.0
mamadousakho,2019,131,1154,1062.0,14,16,11275.0,128,1990-02-13,187.0,83.0,France,Medium/High,57.375,82.75,79.375,Defender,29,9918.0,110.0,90.16363636363636,111.5,18.333333333333332,23.735308416025617,3.5,1.0,1.0,6924.0,191.0
mamadousakho,2020,246,1154,295.0,4,12,11275.0,128,1990-02-13,187.0,83.0,France,Medium/High,57.375,82.75,79.375,Defender,30,10980.0,124.0,88.54838709677419,114.28571428571429,17.714285714285715,23.735308416025617,3.5,1.0,1.0,8078.0,131.0
manologabbiadini,2016,32,487,746.0,11,11,2434.0,51,1991-11-26,183.5,77.625,Italy,High/Low,73.625,68.125,77.0,Forward,25,,,,,,23.05310752919689,3.0,2.0,,,
manologabbiadini,2018,9,487,520.0,12,12,2434.0,51,1991-11-26,183.5,77.625,Italy,High/Low,73.625,68.125,77.0,Forward,27,746.0,11.0,67.81818181818181,32.0,11.0,23.05310752919689,3.0,2.0,1.0,487.0,32.0
manuellanzini,2015,63,555,1985.0,26,28,9750.0,139,1993-02-15,167.85714285714286,61.0,Argentina,Medium/Medium,78.71428571428571,49.142857142857146,78.85714285714286,Midfielder,22,,,,,,21.64961521050249,3.0,3.0,,,
manuellanzini,2016,55,555,2827.0,35,35,9750.0,139,1993-02-15,167.85714285714286,61.0,Argentina,Medium/Medium,78.71428571428571,49.142857142857146,78.85714285714286,Midfielder,23,1985.0,26.0,76.34615384615384,63.0,26.0,21.64961521050249,3.0,3.0,1.0,555.0,63.0
manuellanzini,2017,90,555,2138.0,27,27,9750.0,139,1993-02-15,167.85714285714286,61.0,Argentina,Medium/Medium,78.71428571428571,49.142857142857146,78.85714285714286,Midfielder,24,4812.0,61.0,78.88524590163935,59.0,30.5,21.64961521050249,3.0,3.0,1.0,1110.0,55.0
manuellanzini,2018,283,555,719.0,10,10,9750.0,139,1993-02-15,167.85714285714286,61.0,Argentina,Medium/Medium,78.71428571428571,49.142857142857146,78.85714285714286,Midfielder,25,6950.0,88.0,78.97727272727273,69.33333333333333,29.333333333333332,21.64961521050249,3.0,3.0,1.0,1665.0,90.0
manuellanzini,2019,55,555,1456.0,24,32,9750.0,139,1993-02-15,167.85714285714286,61.0,Argentina,Medium/Medium,78.71428571428571,49.142857142857146,78.85714285714286,Midfielder,26,7669.0,98.0,78.25510204081633,122.75,24.5,21.64961521050249,3.0,3.0,1.0,2220.0,283.0
manuellanzini,2020,9,555,625.0,17,32,9750.0,139,1993-02-15,167.85714285714286,61.0,Argentina,Medium/Medium,78.71428571428571,49.142857142857146,78.85714285714286,Midfielder,27,9125.0,122.0,74.79508196721312,109.2,24.4,21.64961521050249,3.0,3.0,1.0,2775.0,55.0
marcalbrighton,2012,158,249,458.0,9,14,18709.0,287,1989-11-18,174.875,71.375,England,High/High,74.125,64.875,74.875,Midfielder,23,,,,,,23.339452616261692,4.0,3.0,,,
marcalbrighton,2013,9,249,1043.0,19,26,18709.0,287,1989-11-18,174.875,71.375,England,High/High,74.125,64.875,74.875,Midfielder,24,458.0,9.0,50.888888888888886,158.0,9.0,23.339452616261692,4.0,3.0,1.0,249.0,158.0
marcalbrighton,2018,70,249,1711.0,27,29,18709.0,287,1989-11-18,174.875,71.375,England,High/High,74.125,64.875,74.875,Midfielder,29,1501.0,28.0,53.607142857142854,83.5,14.0,23.339452616261692,4.0,3.0,0.0,498.0,9.0
marcalbrighton,2019,12,249,929.0,20,36,18709.0,287,1989-11-18,174.875,71.375,England,High/High,74.125,64.875,74.875,Midfielder,30,3212.0,55.0,58.4,79.0,18.333333333333332,23.339452616261692,4.0,3.0,1.0,747.0,70.0
marcosrojo,2014,79,1541,1854.0,22,22,5947.0,76,1990-03-20,186.625,82.0,Argentina,Medium/Medium,69.875,78.375,78.5,Defender,24,,,,,,23.543672660403608,3.0,1.0,,,
marcosrojo,2015,167,1541,1303.0,16,18,5947.0,76,1990-03-20,186.625,82.0,Argentina,Medium/Medium,69.875,78.375,78.5,Defender,25,1854.0,22.0,84.27272727272727,79.0,22.0,23.543672660403608,3.0,1.0,1.0,1541.0,79.0
marcosrojo,2016,208,1541,1760.0,21,24,5947.0,76,1990-03-20,186.625,82.0,Argentina,Medium/Medium,69.875,78.375,78.5,Defender,26,3157.0,38.0,83.07894736842105,123.0,19.0,23.543672660403608,3.0,1.0,1.0,3082.0,167.0
marcosrojo,2017,6,1541,670.0,9,20,5947.0,76,1990-03-20,186.625,82.0,Argentina,Medium/Medium,69.875,78.375,78.5,Defender,27,4917.0,59.0,83.33898305084746,151.33333333333334,19.666666666666668,23.543672660403608,3.0,1.0,1.0,4623.0,208.0
marcosrojo,2018,223,1541,226.0,5,11,5947.0,76,1990-03-20,186.625,82.0,Argentina,Medium/Medium,69.875,78.375,78.5,Defender,28,5587.0,68.0,82.16176470588235,115.0,17.0,23.543672660403608,3.0,1.0,0.0,6164.0,6.0
marcosrojo,2019,283,1541,134.0,3,8,5947.0,76,1990-03-20,186.625,82.0,Argentina,Medium/Medium,69.875,78.375,78.5,Defender,29,5813.0,73.0,79.63013698630137,136.6,14.6,23.543672660403608,3.0,1.0,1.0,7705.0,223.0
marcovanginkel,2013,177,1450,21.0,2,4,833.0,19,1992-12-01,186.0,82.0,Netherlands,High/High,68.5,73.5,76.625,Midfielder,21,,,,,,23.702162099664697,4.0,3.0,,,
marcpugh,2015,36,224,1414.0,26,32,3801.0,67,1987-04-02,180.0,72.0,England,High/Medium,71.0,65.33333333333333,70.66666666666667,Midfielder,28,,,,,,22.22222222222222,3.5,3.0,,,
marcpugh,2016,58,224,1391.0,21,25,3801.0,67,1987-04-02,180.0,72.0,England,High/Medium,71.0,65.33333333333333,70.66666666666667,Midfielder,29,1414.0,26.0,54.38461538461539,36.0,26.0,22.22222222222222,3.5,3.0,1.0,224.0,36.0
marcpugh,2017,130,224,996.0,20,31,3801.0,67,1987-04-02,180.0,72.0,England,High/Medium,71.0,65.33333333333333,70.66666666666667,Midfielder,30,2805.0,47.0,59.680851063829785,47.0,23.5,22.22222222222222,3.5,3.0,1.0,448.0,58.0
marcusbettinelli,2018,151,343,665.0,7,22,665.0,7,1992-05-24,194.0,82.0,England,Medium/Medium,,,68.25,Goalkeeper,26,,,,,,21.787650122223404,3.0,0.0,,,
marcusrashford,2018,8,311,2462.0,33,35,12921.0,179,1997-10-31,185.83333333333334,70.33333333333333,England,High/Medium,91.16666666666667,73.83333333333333,81.66666666666667,Forward,21,,,,,,20.36638581109614,3.5,2.0,,,
marcusrashford,2019,149,311,2758.0,31,31,12921.0,179,1997-10-31,185.83333333333334,70.33333333333333,England,High/Medium,91.16666666666667,73.83333333333333,81.66666666666667,Forward,22,2462.0,33.0,74.60606060606061,8.0,33.0,20.36638581109614,3.5,2.0,0.0,311.0,8.0
marcusrashford,2020,12,311,3058.0,37,38,12921.0,179,1997-10-31,185.83333333333334,70.33333333333333,England,High/Medium,91.16666666666667,73.83333333333333,81.66666666666667,Forward,23,5220.0,64.0,81.5625,78.5,32.0,20.36638581109614,3.5,2.0,1.0,622.0,149.0
marcwilson,2009,28,658,2534.0,28,32,15002.0,181,1987-08-17,188.0,80.0,Republic of Ireland,Medium/Medium,62.8,71.6,72.4,Midfielder,22,,,,,,22.634676324128566,3.0,3.0,,,
marcwilson,2012,125,658,1563.0,19,19,15002.0,181,1987-08-17,188.0,80.0,Republic of Ireland,Medium/Medium,62.8,71.6,72.4,Midfielder,25,2534.0,28.0,90.5,28.0,28.0,22.634676324128566,3.0,3.0,0.0,658.0,28.0
marcwilson,2015,453,658,278.0,4,18,15002.0,181,1987-08-17,188.0,80.0,Republic of Ireland,Medium/Medium,62.8,71.6,72.4,Midfielder,28,4097.0,47.0,87.17021276595744,76.5,23.5,22.634676324128566,3.0,3.0,1.0,1316.0,125.0
marcwilson,2016,52,658,262.0,4,13,15002.0,181,1987-08-17,188.0,80.0,Republic of Ireland,Medium/Medium,62.8,71.6,72.4,Midfielder,29,4375.0,51.0,85.7843137254902,202.0,17.0,22.634676324128566,3.0,3.0,1.0,1974.0,453.0
mariolemina,2017,24,386,1806.0,25,31,5293.0,74,1993-09-01,183.875,82.5,Gabon,Medium/Medium,73.625,72.875,75.5,Midfielder,24,,,,,,24.401053496999083,3.0,3.0,,,
mariolemina,2018,127,386,1697.0,21,23,5293.0,74,1993-09-01,183.875,82.5,Gabon,Medium/Medium,73.625,72.875,75.5,Midfielder,25,1806.0,25.0,72.24,24.0,25.0,24.401053496999083,3.0,3.0,0.0,386.0,24.0
mariolemina,2020,54,386,1790.0,28,30,5293.0,74,1993-09-01,183.875,82.5,Gabon,Medium/Medium,73.625,72.875,75.5,Midfielder,27,3503.0,46.0,76.15217391304348,75.5,23.0,24.401053496999083,3.0,3.0,1.0,772.0,127.0
mariovrancic,2019,79,190,700.0,20,29,700.0,20,1989-05-23,187.0,78.5,Bosnia and Herzegovina,Medium/Medium,54.625,69.75,71.625,Midfielder,30,,,,,,22.44845434527724,3.0,3.0,,,
marknoble,2007,11,270,2411.0,31,32,33353.0,403,1987-05-08,178.875,76.0,England,High/High,46.0,73.375,75.875,Midfielder,20,,,,,,23.752771929927366,4.0,3.0,,,
marknoble,2008,38,270,2500.0,29,30,33353.0,403,1987-05-08,178.875,76.0,England,High/High,46.0,73.375,75.875,Midfielder,21,2411.0,31.0,77.7741935483871,11.0,31.0,23.752771929927366,4.0,3.0,0.0,270.0,11.0
marknoble,2012,49,270,2411.0,28,30,33353.0,403,1987-05-08,178.875,76.0,England,High/High,46.0,73.375,75.875,Midfielder,25,4911.0,60.0,81.85,24.5,30.0,23.752771929927366,4.0,3.0,1.0,540.0,38.0
marknoble,2014,20,270,2410.0,28,30,33353.0,403,1987-05-08,178.875,76.0,England,High/High,46.0,73.375,75.875,Midfielder,27,7322.0,88.0,83.20454545454545,32.666666666666664,29.333333333333332,23.752771929927366,4.0,3.0,1.0,810.0,49.0
marknoble,2016,49,270,2493.0,30,32,33353.0,403,1987-05-08,178.875,76.0,England,High/High,46.0,73.375,75.875,Midfielder,29,9732.0,116.0,83.89655172413794,29.5,29.0,23.752771929927366,4.0,3.0,0.0,1080.0,20.0
marknoble,2017,15,270,2525.0,29,33,33353.0,403,1987-05-08,178.875,76.0,England,High/High,46.0,73.375,75.875,Midfielder,30,12225.0,146.0,83.73287671232876,33.4,29.2,23.752771929927366,4.0,3.0,1.0,1350.0,49.0
marknoble,2018,11,270,2425.0,31,35,33353.0,403,1987-05-08,178.875,76.0,England,High/High,46.0,73.375,75.875,Midfielder,31,14750.0,175.0,84.28571428571429,30.333333333333332,29.166666666666668,23.752771929927366,4.0,3.0,0.0,1620.0,15.0
marknoble,2019,37,270,2786.0,33,35,33353.0,403,1987-05-08,178.875,76.0,England,High/High,46.0,73.375,75.875,Midfielder,32,17175.0,206.0,83.37378640776699,27.571428571428573,29.428571428571427,23.752771929927366,4.0,3.0,0.0,1890.0,11.0
marknoble,2020,40,270,773.0,21,32,33353.0,403,1987-05-08,178.875,76.0,England,High/High,46.0,73.375,75.875,Midfielder,33,19961.0,239.0,83.51882845188284,28.75,29.875,23.752771929927366,4.0,3.0,1.0,2160.0,37.0
markoarnautovic,2013,11,423,2343.0,30,32,14715.0,184,1989-04-19,192.0,83.0,Austria,Medium/Low,78.625,79.75,80.75,Forward,24,,,,,,22.51519097222222,2.5,2.0,,,
markoarnautovic,2017,13,423,2469.0,31,32,14715.0,184,1989-04-19,192.0,83.0,Austria,Medium/Low,78.625,79.75,80.75,Forward,28,2343.0,30.0,78.1,11.0,30.0,22.51519097222222,2.5,2.0,0.0,423.0,11.0
markoarnautovic,2018,77,423,2067.0,28,28,14715.0,184,1989-04-19,192.0,83.0,Austria,Medium/Low,78.625,79.75,80.75,Forward,29,4812.0,61.0,78.88524590163935,12.0,30.5,22.51519097222222,2.5,2.0,0.0,846.0,13.0
markogrujic,2016,88,263,63.0,5,17,91.0,8,1996-04-13,191.0,83.66666666666667,Serbia,Medium/Medium,64.0,76.5,73.66666666666667,Midfielder,20,,,,,,22.934312838646605,3.0,3.0,,,
markushenriksen,2016,81,248,686.0,15,23,686.0,15,1992-07-25,187.0,79.5,Norway,Medium/Medium,65.75,77.75,72.5,Midfielder,24,,,,,,22.73442191655466,3.0,3.0,,,
markussuttner,2018,7,527,0.0,0,1,1248.0,14,1987-04-16,179.0,73.0,Austria,High/Medium,71.125,69.375,71.375,Defender,31,,,,,,22.783308885490467,3.5,1.0,,,
marouanefellaini,2010,210,697,1748.0,20,20,19763.0,258,1987-11-22,194.0,85.0,Belgium,Medium/Medium,48.5,88.0,77.375,Midfielder,23,,,,,,22.584759273036454,3.0,3.0,,,
marouanefellaini,2011,154,697,3016.0,34,34,19763.0,258,1987-11-22,194.0,85.0,Belgium,Medium/Medium,48.5,88.0,77.375,Midfielder,24,1748.0,20.0,87.4,210.0,20.0,22.584759273036454,3.0,3.0,1.0,697.0,210.0
marouanefellaini,2013,63,697,1446.0,19,24,19763.0,258,1987-11-22,194.0,85.0,Belgium,Medium/Medium,48.5,88.0,77.375,Midfielder,26,4764.0,54.0,88.22222222222223,182.0,27.0,22.584759273036454,3.0,3.0,1.0,1394.0,154.0
marouanefellaini,2014,39,697,1953.0,27,29,19763.0,258,1987-11-22,194.0,85.0,Belgium,Medium/Medium,48.5,88.0,77.375,Midfielder,27,6210.0,73.0,85.06849315068493,142.33333333333334,24.333333333333332,22.584759273036454,3.0,3.0,1.0,2091.0,63.0
marouanefellaini,2015,21,697,1128.0,18,27,19763.0,258,1987-11-22,194.0,85.0,Belgium,Medium/Medium,48.5,88.0,77.375,Midfielder,28,8163.0,100.0,81.63,116.5,25.0,22.584759273036454,3.0,3.0,1.0,2788.0,39.0
marouanefellaini,2017,152,697,682.0,16,16,19763.0,258,1987-11-22,194.0,85.0,Belgium,Medium/Medium,48.5,88.0,77.375,Midfielder,30,9291.0,118.0,78.73728813559322,97.4,23.6,22.584759273036454,3.0,3.0,0.0,3485.0,21.0
marouanefellaini,2018,44,697,816.0,14,17,19763.0,258,1987-11-22,194.0,85.0,Belgium,Medium/Medium,48.5,88.0,77.375,Midfielder,31,9973.0,134.0,74.42537313432835,106.5,22.333333333333332,22.584759273036454,3.0,3.0,1.0,4182.0,152.0
martenderoon,2016,17,131,2917.0,33,35,2917.0,33,1991-03-29,185.0,76.0,Netherlands,Medium/High,66.375,79.875,75.875,Midfielder,25,,,,,,22.205989773557338,3.5,3.0,,,
martincranie,2007,129,477,58.0,2,2,596.0,9,1986-09-26,183.0,78.0,England,Low/Medium,63.333333333333336,70.5,67.16666666666667,Defender,21,,,,,,23.291229956104985,2.5,1.0,,,
martincranie,2017,57,477,190.0,3,16,596.0,9,1986-09-26,183.0,78.0,England,Low/Medium,63.333333333333336,70.5,67.16666666666667,Defender,31,58.0,2.0,29.0,129.0,2.0,23.291229956104985,2.5,1.0,1.0,477.0,129.0
martinkelly,2010,203,589,909.0,11,22,12509.0,154,1990-04-27,191.0,77.0,England,Low/Medium,57.875,73.0,74.25,Defender,20,,,,,,21.106877552698666,2.5,1.0,,,
martinkelly,2011,24,589,1014.0,12,30,12509.0,154,1990-04-27,191.0,77.0,England,Low/Medium,57.875,73.0,74.25,Defender,21,909.0,11.0,82.63636363636364,203.0,11.0,21.106877552698666,2.5,1.0,1.0,589.0,203.0
martinkelly,2012,220,589,351.0,4,5,12509.0,154,1990-04-27,191.0,77.0,England,Low/Medium,57.875,73.0,74.25,Defender,22,1923.0,23.0,83.6086956521739,113.5,11.5,21.106877552698666,2.5,1.0,0.0,1178.0,24.0
